"","speaker","trial_num","tune","erb","erbc","normtime","prop_dur","speaker_trial"
"8956","speaker3",37,"LLL",4.91235331266697,-0.928693244670472,16,0.533333333333333,"speaker3_37"
"8957","speaker3",37,"LLL",4.8541881790767,-0.986858378260743,17,0.566666666666667,"speaker3_37"
"8958","speaker3",37,"LLL",4.77621790414346,-1.06482865319399,18,0.6,"speaker3_37"
"8959","speaker3",37,"LLL",4.71415968337904,-1.12688687395841,19,0.633333333333333,"speaker3_37"
"8960","speaker3",37,"LLL",4.69587280901712,-1.14517374832032,20,0.666666666666667,"speaker3_37"
"8961","speaker3",37,"LLL",4.71376837350085,-1.12727818383659,21,0.7,"speaker3_37"
"8962","speaker3",37,"LLL",4.71019690955718,-1.13084964778026,22,0.733333333333333,"speaker3_37"
"8963","speaker3",37,"LLL",4.66138002938093,-1.17966652795651,23,0.766666666666667,"speaker3_37"
"8964","speaker3",37,"LLL",4.62663532051818,-1.21441123681926,24,0.8,"speaker3_37"
"8965","speaker3",37,"LLL",4.62591934802827,-1.21512720930918,25,0.833333333333333,"speaker3_37"
"8966","speaker3",37,"LLL",4.67023024249331,-1.17081631484413,26,0.866666666666667,"speaker3_37"
"8967","speaker3",37,"LLL",4.756373159834,-1.08467339750344,27,0.9,"speaker3_37"
"8968","speaker3",37,"LLL",4.84447457767997,-0.996571979657475,28,0.933333333333333,"speaker3_37"
"8969","speaker3",37,"LLL",4.9278776199435,-0.913168937393947,29,0.966666666666667,"speaker3_37"
"8970","speaker3",37,"LLL",4.97798092952406,-0.86306562781338,30,1,"speaker3_37"
"8971","speaker3",38,"LHL",5.86390983757163,0.0228632802341844,1,0.0333333333333333,"speaker3_38"
"8972","speaker3",38,"LHL",5.72824780931057,-0.112798748026869,2,0.0666666666666667,"speaker3_38"
"8973","speaker3",38,"LHL",5.49438134358165,-0.346665213755793,3,0.1,"speaker3_38"
"8974","speaker3",38,"LHL",5.23636926223576,-0.604677295101687,4,0.133333333333333,"speaker3_38"
"8975","speaker3",38,"LHL",4.97434311951162,-0.866703437825818,5,0.166666666666667,"speaker3_38"
"8976","speaker3",38,"LHL",4.95110364710324,-0.889942910234203,6,0.2,"speaker3_38"
"8977","speaker3",38,"LHL",5.0945139829143,-0.746532574423144,7,0.233333333333333,"speaker3_38"
"8978","speaker3",38,"LHL",5.24806066692959,-0.592985890407857,8,0.266666666666667,"speaker3_38"
"8979","speaker3",38,"LHL",5.23925882323755,-0.601787734099894,9,0.3,"speaker3_38"
"8980","speaker3",38,"LHL",5.12423357239107,-0.716812984946372,10,0.333333333333333,"speaker3_38"
"8981","speaker3",38,"LHL",5.00044196792914,-0.8406045894083,11,0.366666666666667,"speaker3_38"
"8982","speaker3",38,"LHL",4.9336119425446,-0.907434614792839,12,0.4,"speaker3_38"
"8983","speaker3",38,"LHL",4.92465050798557,-0.916396049351876,13,0.433333333333333,"speaker3_38"
"8984","speaker3",38,"LHL",4.95484588809856,-0.886200669238885,14,0.466666666666667,"speaker3_38"
"8985","speaker3",38,"LHL",4.98142721356907,-0.85961934376837,15,0.5,"speaker3_38"
"8986","speaker3",38,"LHL",4.97391504823468,-0.867131509102761,16,0.533333333333333,"speaker3_38"
"8987","speaker3",38,"LHL",4.99377580274244,-0.847270754595006,17,0.566666666666667,"speaker3_38"
"8988","speaker3",38,"LHL",5.01252850139696,-0.828518055940487,18,0.6,"speaker3_38"
"8989","speaker3",38,"LHL",5.06062381762083,-0.780422739716615,19,0.633333333333333,"speaker3_38"
"8990","speaker3",38,"LHL",5.16686537309817,-0.674181184239277,20,0.666666666666667,"speaker3_38"
"8991","speaker3",38,"LHL",5.26877330176348,-0.572273255573961,21,0.7,"speaker3_38"
"8992","speaker3",38,"LHL",5.29518521141256,-0.545861345924888,22,0.733333333333333,"speaker3_38"
"8993","speaker3",38,"LHL",5.28318491941047,-0.557861637926969,23,0.766666666666667,"speaker3_38"
"8994","speaker3",38,"LHL",5.27377155330684,-0.567275004030608,24,0.8,"speaker3_38"
"8995","speaker3",38,"LHL",5.3148303747937,-0.526216182543739,25,0.833333333333333,"speaker3_38"
"8996","speaker3",38,"LHL",5.38064578155299,-0.460400775784457,26,0.866666666666667,"speaker3_38"
"8997","speaker3",38,"LHL",5.43013915645502,-0.410907400882428,27,0.9,"speaker3_38"
"8998","speaker3",38,"LHL",5.46304908397106,-0.37799747336638,28,0.933333333333333,"speaker3_38"
"8999","speaker3",38,"LHL",5.45715827431608,-0.383888283021364,29,0.966666666666667,"speaker3_38"
"9000","speaker3",38,"LHL",5.41971751791052,-0.421329039426922,30,1,"speaker3_38"
"9001","speaker3",39,"LHL",5.85876511217898,0.0177185548415348,1,0.0333333333333333,"speaker3_39"
"9002","speaker3",39,"LHL",5.83976116088147,-0.0012853964559687,2,0.0666666666666667,"speaker3_39"
"9003","speaker3",39,"LHL",5.83820102496954,-0.0028455323679033,3,0.1,"speaker3_39"
"9004","speaker3",39,"LHL",5.78133772841687,-0.0597088289205736,4,0.133333333333333,"speaker3_39"
"9005","speaker3",39,"LHL",5.68889106168654,-0.152155495650907,5,0.166666666666667,"speaker3_39"
"9006","speaker3",39,"LHL",5.65310365516579,-0.187942902171653,6,0.2,"speaker3_39"
"9007","speaker3",39,"LHL",5.61364872883358,-0.227397828503863,7,0.233333333333333,"speaker3_39"
"9008","speaker3",39,"LHL",5.44857493557838,-0.392471621759059,8,0.266666666666667,"speaker3_39"
"9009","speaker3",39,"LHL",5.26757516471114,-0.573471392626305,9,0.3,"speaker3_39"
"9010","speaker3",39,"LHL",5.16968347530223,-0.671363082035215,10,0.333333333333333,"speaker3_39"
"9011","speaker3",39,"LHL",5.10497824152874,-0.736068315808705,11,0.366666666666667,"speaker3_39"
"9012","speaker3",39,"LHL",5.05433078388832,-0.786715773449123,12,0.4,"speaker3_39"
"9013","speaker3",39,"LHL",5.03417384485614,-0.806872712481299,13,0.433333333333333,"speaker3_39"
"9014","speaker3",39,"LHL",5.0626027676196,-0.77844378971784,14,0.466666666666667,"speaker3_39"
"9015","speaker3",39,"LHL",5.10854184571143,-0.732504711626011,15,0.5,"speaker3_39"
"9016","speaker3",39,"LHL",5.16092359793561,-0.680122959401833,16,0.533333333333333,"speaker3_39"
"9017","speaker3",39,"LHL",5.22223214550444,-0.618814411833,17,0.566666666666667,"speaker3_39"
"9018","speaker3",39,"LHL",5.22649174020528,-0.614554817132164,18,0.6,"speaker3_39"
"9019","speaker3",39,"LHL",5.22119009962039,-0.61985645771705,19,0.633333333333333,"speaker3_39"
"9020","speaker3",39,"LHL",5.31579320510983,-0.525253352227611,20,0.666666666666667,"speaker3_39"
"9021","speaker3",39,"LHL",5.4189240885342,-0.422122468803241,21,0.7,"speaker3_39"
"9022","speaker3",39,"LHL",5.47581097629897,-0.365235581038477,22,0.733333333333333,"speaker3_39"
"9023","speaker3",39,"LHL",5.49453875168721,-0.346507805650237,23,0.766666666666667,"speaker3_39"
"9024","speaker3",39,"LHL",5.50817815428695,-0.332868403050497,24,0.8,"speaker3_39"
"9025","speaker3",39,"LHL",5.55561384109798,-0.285432716239467,25,0.833333333333333,"speaker3_39"
"9026","speaker3",39,"LHL",5.62988518173291,-0.211161375604535,26,0.866666666666667,"speaker3_39"
"9027","speaker3",39,"LHL",5.71110603110675,-0.129940526230693,27,0.9,"speaker3_39"
"9028","speaker3",39,"LHL",5.79706644204887,-0.0439801152885755,28,0.933333333333333,"speaker3_39"
"9029","speaker3",39,"LHL",5.84030281349031,-0.000743743847130496,29,0.966666666666667,"speaker3_39"
"9030","speaker3",39,"LHL",5.70396344242548,-0.137083114911968,30,1,"speaker3_39"
"9031","speaker3",40,"LHH",5.45420017647908,-0.386846380858366,1,0.0333333333333333,"speaker3_40"
"9032","speaker3",40,"LHH",5.44563670944697,-0.395409847890469,2,0.0666666666666667,"speaker3_40"
"9033","speaker3",40,"LHH",5.39679414337389,-0.444252413963552,3,0.1,"speaker3_40"
"9034","speaker3",40,"LHH",5.3265151429822,-0.514531414355247,4,0.133333333333333,"speaker3_40"
"9035","speaker3",40,"LHH",5.26946446442396,-0.571582092913484,5,0.166666666666667,"speaker3_40"
"9036","speaker3",40,"LHH",5.17240760474251,-0.668638952594933,6,0.2,"speaker3_40"
"9037","speaker3",40,"LHH",5.09925486023352,-0.741791697103921,7,0.233333333333333,"speaker3_40"
"9038","speaker3",40,"LHH",5.04692453129095,-0.794122026046489,8,0.266666666666667,"speaker3_40"
"9039","speaker3",40,"LHH",5.00771947001164,-0.833327087325803,9,0.3,"speaker3_40"
"9040","speaker3",40,"LHH",4.95322522984597,-0.887821327491476,10,0.333333333333333,"speaker3_40"
"9041","speaker3",40,"LHH",4.92873799391796,-0.912308563419481,11,0.366666666666667,"speaker3_40"
"9042","speaker3",40,"LHH",4.96946669649293,-0.871579860844517,12,0.4,"speaker3_40"
"9043","speaker3",40,"LHH",5.06495811119172,-0.776088446145725,13,0.433333333333333,"speaker3_40"
"9044","speaker3",40,"LHH",5.19150065049383,-0.649545906843612,14,0.466666666666667,"speaker3_40"
"9045","speaker3",40,"LHH",5.33498314208715,-0.506063415250294,15,0.5,"speaker3_40"
"9046","speaker3",40,"LHH",5.64146846822639,-0.199578089111058,16,0.533333333333333,"speaker3_40"
"9047","speaker3",40,"LHH",5.90879436349562,0.0677478061581729,17,0.566666666666667,"speaker3_40"
"9048","speaker3",40,"LHH",6.15891567692338,0.317869119585938,18,0.6,"speaker3_40"
"9049","speaker3",40,"LHH",6.40376637771216,0.562719820374719,19,0.633333333333333,"speaker3_40"
"9050","speaker3",40,"LHH",6.66547615257055,0.824429595233109,20,0.666666666666667,"speaker3_40"
"9051","speaker3",40,"LHH",7.06298352146618,1.22193696412874,21,0.7,"speaker3_40"
"9052","speaker3",40,"LHH",7.38468741947543,1.54364086213799,22,0.733333333333333,"speaker3_40"
"9053","speaker3",40,"LHH",7.69788056237302,1.85683400503558,23,0.766666666666667,"speaker3_40"
"9054","speaker3",40,"LHH",8.04875048428471,2.20770392694726,24,0.8,"speaker3_40"
"9055","speaker3",40,"LHH",8.24936452049058,2.40831796315314,25,0.833333333333333,"speaker3_40"
"9056","speaker3",40,"LHH",8.37086212271823,2.52981556538078,26,0.866666666666667,"speaker3_40"
"9057","speaker3",40,"LHH",8.47520585012473,2.63415929278729,27,0.9,"speaker3_40"
"9058","speaker3",40,"LHH",8.52198316004245,2.680936602705,28,0.933333333333333,"speaker3_40"
"9059","speaker3",40,"LHH",8.49725665032573,2.65621009298829,29,0.966666666666667,"speaker3_40"
"9060","speaker3",40,"LHH",8.45683100718766,2.61578444985022,30,1,"speaker3_40"
"9061","speaker3",41,"HLH",5.13321511042091,-0.707831446916538,1,0.0333333333333333,"speaker3_41"
"9062","speaker3",41,"HLH",5.28219569849632,-0.558850858841122,2,0.0666666666666667,"speaker3_41"
"9063","speaker3",41,"HLH",5.43894312710497,-0.402103430232474,3,0.1,"speaker3_41"
"9064","speaker3",41,"HLH",5.48648503109701,-0.35456152624043,4,0.133333333333333,"speaker3_41"
"9065","speaker3",41,"HLH",5.52195451396281,-0.319092043374631,5,0.166666666666667,"speaker3_41"
"9066","speaker3",41,"HLH",5.72081115094717,-0.120235406390275,6,0.2,"speaker3_41"
"9067","speaker3",41,"HLH",6.14066309648626,0.299616539148812,7,0.233333333333333,"speaker3_41"
"9068","speaker3",41,"HLH",6.52627996966293,0.68523341232549,8,0.266666666666667,"speaker3_41"
"9069","speaker3",41,"HLH",6.87302640079336,1.03197984345591,9,0.3,"speaker3_41"
"9070","speaker3",41,"HLH",7.20376464964225,1.36271809230481,10,0.333333333333333,"speaker3_41"
"9071","speaker3",41,"HLH",7.27174781917789,1.43070126184045,11,0.366666666666667,"speaker3_41"
"9072","speaker3",41,"HLH",7.08048020024484,1.2394336429074,12,0.4,"speaker3_41"
"9073","speaker3",41,"HLH",6.80892577047829,0.967879213140844,13,0.433333333333333,"speaker3_41"
"9074","speaker3",41,"HLH",6.46955894452537,0.628512387187929,14,0.466666666666667,"speaker3_41"
"9075","speaker3",41,"HLH",5.96725803476633,0.126211477428887,15,0.5,"speaker3_41"
"9076","speaker3",41,"HLH",5.48990534045127,-0.351141216886175,16,0.533333333333333,"speaker3_41"
"9077","speaker3",41,"HLH",5.10371189523535,-0.737334662102094,17,0.566666666666667,"speaker3_41"
"9078","speaker3",41,"HLH",4.90075895933895,-0.940287597998489,18,0.6,"speaker3_41"
"9079","speaker3",41,"HLH",4.79342612142506,-1.04762043591238,19,0.633333333333333,"speaker3_41"
"9080","speaker3",41,"HLH",4.71587147040457,-1.12517508693287,20,0.666666666666667,"speaker3_41"
"9081","speaker3",41,"HLH",4.67727979647823,-1.16376676085921,21,0.7,"speaker3_41"
"9082","speaker3",41,"HLH",4.69315240911362,-1.14789414822382,22,0.733333333333333,"speaker3_41"
"9083","speaker3",41,"HLH",4.73062866467747,-1.11041789265998,23,0.766666666666667,"speaker3_41"
"9084","speaker3",41,"HLH",4.73970588643386,-1.10134067090358,24,0.8,"speaker3_41"
"9085","speaker3",41,"HLH",4.77633937131967,-1.06470718601778,25,0.833333333333333,"speaker3_41"
"9086","speaker3",41,"HLH",4.87163750066311,-0.969409056674334,26,0.866666666666667,"speaker3_41"
"9087","speaker3",41,"HLH",5.0328978135589,-0.808148743778548,27,0.9,"speaker3_41"
"9088","speaker3",41,"HLH",5.15444156693179,-0.68660499040565,28,0.933333333333333,"speaker3_41"
"9089","speaker3",41,"HLH",5.2543854527147,-0.586661104622739,29,0.966666666666667,"speaker3_41"
"9090","speaker3",41,"HLH",5.32582821018928,-0.515218347148165,30,1,"speaker3_41"
"9091","speaker3",42,"LHL",6.06788415839079,0.226837601053347,1,0.0333333333333333,"speaker3_42"
"9092","speaker3",42,"LHL",5.74815926307333,-0.092887294264111,2,0.0666666666666667,"speaker3_42"
"9093","speaker3",42,"LHL",5.36018124716277,-0.480865310174672,3,0.1,"speaker3_42"
"9094","speaker3",42,"LHL",5.05666465304135,-0.784381904296092,4,0.133333333333333,"speaker3_42"
"9095","speaker3",42,"LHL",4.76007294268583,-1.08097361465161,5,0.166666666666667,"speaker3_42"
"9096","speaker3",42,"LHL",4.67713247375516,-1.16391408358229,6,0.2,"speaker3_42"
"9097","speaker3",42,"LHL",4.83120139784696,-1.00984515949048,7,0.233333333333333,"speaker3_42"
"9098","speaker3",42,"LHL",4.98879084739378,-0.852255709943661,8,0.266666666666667,"speaker3_42"
"9099","speaker3",42,"LHL",5.05442509299431,-0.786621464343129,9,0.3,"speaker3_42"
"9100","speaker3",42,"LHL",5.01394941368121,-0.827097143656232,10,0.333333333333333,"speaker3_42"
"9101","speaker3",42,"LHL",4.99384699702263,-0.847199560314815,11,0.366666666666667,"speaker3_42"
"9102","speaker3",42,"LHL",5.01863688351002,-0.822409673827421,12,0.4,"speaker3_42"
"9103","speaker3",42,"LHL",5.08213405960905,-0.758912497728389,13,0.433333333333333,"speaker3_42"
"9104","speaker3",42,"LHL",5.18001696565846,-0.661029591678984,14,0.466666666666667,"speaker3_42"
"9105","speaker3",42,"LHL",5.30859248636041,-0.532454070977033,15,0.5,"speaker3_42"
"9106","speaker3",42,"LHL",5.35698672110956,-0.484059836227888,16,0.533333333333333,"speaker3_42"
"9107","speaker3",42,"LHL",5.31909358056198,-0.521952976775468,17,0.566666666666667,"speaker3_42"
"9108","speaker3",42,"LHL",5.27890520631812,-0.562141351019321,18,0.6,"speaker3_42"
"9109","speaker3",42,"LHL",5.34540877607885,-0.495637781258598,19,0.633333333333333,"speaker3_42"
"9110","speaker3",42,"LHL",5.50703294476027,-0.334013612577175,20,0.666666666666667,"speaker3_42"
"9111","speaker3",42,"LHL",5.59956304913439,-0.241483508203051,21,0.7,"speaker3_42"
"9112","speaker3",42,"LHL",5.59911835839802,-0.241928198939424,22,0.733333333333333,"speaker3_42"
"9113","speaker3",42,"LHL",5.61549117382986,-0.22555538350758,23,0.766666666666667,"speaker3_42"
"9114","speaker3",42,"LHL",5.69102688499448,-0.15001967234296,24,0.8,"speaker3_42"
"9115","speaker3",42,"LHL",5.78234062915792,-0.0587059281795277,25,0.833333333333333,"speaker3_42"
"9116","speaker3",42,"LHL",5.81444162236454,-0.0266049349729043,26,0.866666666666667,"speaker3_42"
"9117","speaker3",42,"LHL",5.73206254547205,-0.108984011865395,27,0.9,"speaker3_42"
"9118","speaker3",42,"LHL",5.60778599217495,-0.233260565162493,28,0.933333333333333,"speaker3_42"
"9119","speaker3",42,"LHL",5.50312469695359,-0.337921860383853,29,0.966666666666667,"speaker3_42"
"9120","speaker3",42,"LHL",5.32523282736316,-0.515813729974282,30,1,"speaker3_42"
"9121","speaker3",43,"HHL",5.29837808084218,-0.542668476495263,1,0.0333333333333333,"speaker3_43"
"9122","speaker3",43,"HHL",5.40485781465568,-0.436188742681766,2,0.0666666666666667,"speaker3_43"
"9123","speaker3",43,"HHL",5.51509132375022,-0.325955233587226,3,0.1,"speaker3_43"
"9124","speaker3",43,"HHL",5.62121596085244,-0.219830596485007,4,0.133333333333333,"speaker3_43"
"9125","speaker3",43,"HHL",5.76746043202069,-0.0735861253167576,5,0.166666666666667,"speaker3_43"
"9126","speaker3",43,"HHL",5.98020016873323,0.139153611395789,6,0.2,"speaker3_43"
"9127","speaker3",43,"HHL",6.2626552685358,0.421608711198358,7,0.233333333333333,"speaker3_43"
"9128","speaker3",43,"HHL",6.55419018213621,0.713143624798766,8,0.266666666666667,"speaker3_43"
"9129","speaker3",43,"HHL",6.82222966886136,0.981183111523915,9,0.3,"speaker3_43"
"9130","speaker3",43,"HHL",7.01673037196559,1.17568381462814,10,0.333333333333333,"speaker3_43"
"9131","speaker3",43,"HHL",7.15143768555183,1.31039112821438,11,0.366666666666667,"speaker3_43"
"9132","speaker3",43,"HHL",7.23186076160884,1.3908142042714,12,0.4,"speaker3_43"
"9133","speaker3",43,"HHL",7.29146980356557,1.45042324622813,13,0.433333333333333,"speaker3_43"
"9134","speaker3",43,"HHL",7.33704287829976,1.49599632096231,14,0.466666666666667,"speaker3_43"
"9135","speaker3",43,"HHL",7.37879568246786,1.53774912513041,15,0.5,"speaker3_43"
"9136","speaker3",43,"HHL",7.4065697527031,1.56552319536566,16,0.533333333333333,"speaker3_43"
"9137","speaker3",43,"HHL",7.42339543854681,1.58234888120937,17,0.566666666666667,"speaker3_43"
"9138","speaker3",43,"HHL",7.45994106845219,1.61889451111475,18,0.6,"speaker3_43"
"9139","speaker3",43,"HHL",7.5018351369105,1.66078857957306,19,0.633333333333333,"speaker3_43"
"9140","speaker3",43,"HHL",7.56289337572716,1.72184681838971,20,0.666666666666667,"speaker3_43"
"9141","speaker3",43,"HHL",7.61093707041498,1.76989051307754,21,0.7,"speaker3_43"
"9142","speaker3",43,"HHL",7.63849121594597,1.79744465860852,22,0.733333333333333,"speaker3_43"
"9143","speaker3",43,"HHL",7.66489575945332,1.82384920211588,23,0.766666666666667,"speaker3_43"
"9144","speaker3",43,"HHL",7.68348188153551,1.84243532419807,24,0.8,"speaker3_43"
"9145","speaker3",43,"HHL",7.68346411352808,1.84241755619063,25,0.833333333333333,"speaker3_43"
"9146","speaker3",43,"HHL",7.6778832785951,1.83683672125766,26,0.866666666666667,"speaker3_43"
"9147","speaker3",43,"HHL",7.66291935429712,1.82187279695968,27,0.9,"speaker3_43"
"9148","speaker3",43,"HHL",7.63141825742421,1.79037170008677,28,0.933333333333333,"speaker3_43"
"9149","speaker3",43,"HHL",7.57107978400954,1.7300332266721,29,0.966666666666667,"speaker3_43"
"9150","speaker3",43,"HHL",7.50984014363164,1.6687935862942,30,1,"speaker3_43"
"9151","speaker3",44,"LLL",5.26840466065996,-0.572641896677482,1,0.0333333333333333,"speaker3_44"
"9152","speaker3",44,"LLL",5.419740186326,-0.421306371011442,2,0.0666666666666667,"speaker3_44"
"9153","speaker3",44,"LLL",5.46661335451168,-0.374433202825759,3,0.1,"speaker3_44"
"9154","speaker3",44,"LLL",5.42995801038325,-0.411088546954189,4,0.133333333333333,"speaker3_44"
"9155","speaker3",44,"LLL",5.32628617102592,-0.51476038631152,5,0.166666666666667,"speaker3_44"
"9156","speaker3",44,"LLL",5.24330269993642,-0.597743857401028,6,0.2,"speaker3_44"
"9157","speaker3",44,"LLL",5.18111015394592,-0.659936403391519,7,0.233333333333333,"speaker3_44"
"9158","speaker3",44,"LLL",5.12500576431035,-0.716040793027092,8,0.266666666666667,"speaker3_44"
"9159","speaker3",44,"LLL",5.09728370002012,-0.743762857317326,9,0.3,"speaker3_44"
"9160","speaker3",44,"LLL",5.0772668429129,-0.763779714424547,10,0.333333333333333,"speaker3_44"
"9161","speaker3",44,"LLL",5.0158436255304,-0.825202931807048,11,0.366666666666667,"speaker3_44"
"9162","speaker3",44,"LLL",4.93392245069545,-0.907124106641991,12,0.4,"speaker3_44"
"9163","speaker3",44,"LLL",4.87137299694907,-0.969673560388373,13,0.433333333333333,"speaker3_44"
"9164","speaker3",44,"LLL",4.75756601386608,-1.08348054347136,14,0.466666666666667,"speaker3_44"
"9165","speaker3",44,"LLL",4.66944389806434,-1.17160265927311,15,0.5,"speaker3_44"
"9166","speaker3",44,"LLL",4.61546975058692,-1.22557680675053,16,0.533333333333333,"speaker3_44"
"9167","speaker3",44,"LLL",4.62967141849274,-1.2113751388447,17,0.566666666666667,"speaker3_44"
"9168","speaker3",44,"LLL",4.66730568775837,-1.17374086957907,18,0.6,"speaker3_44"
"9169","speaker3",44,"LLL",4.69780846456968,-1.14323809276777,19,0.633333333333333,"speaker3_44"
"9170","speaker3",44,"LLL",4.70819041680876,-1.13285614052868,20,0.666666666666667,"speaker3_44"
"9171","speaker3",44,"LLL",4.71875634073999,-1.12229021659745,21,0.7,"speaker3_44"
"9172","speaker3",44,"LLL",4.71958740841093,-1.12145914892652,22,0.733333333333333,"speaker3_44"
"9173","speaker3",44,"LLL",4.71105320749775,-1.12999334983969,23,0.766666666666667,"speaker3_44"
"9174","speaker3",44,"LLL",4.65190588292044,-1.189140674417,24,0.8,"speaker3_44"
"9175","speaker3",44,"LLL",4.63120143345088,-1.20984512388656,25,0.833333333333333,"speaker3_44"
"9176","speaker3",44,"LLL",4.67693603982497,-1.16411051751247,26,0.866666666666667,"speaker3_44"
"9177","speaker3",44,"LLL",4.79851694435561,-1.04252961298184,27,0.9,"speaker3_44"
"9178","speaker3",44,"LLL",4.96280207960803,-0.878244477729417,28,0.933333333333333,"speaker3_44"
"9179","speaker3",44,"LLL",5.06413380883852,-0.776912748498925,29,0.966666666666667,"speaker3_44"
"9180","speaker3",44,"LLL",5.12519295268976,-0.715853604647687,30,1,"speaker3_44"
"9181","speaker3",45,"LHL",5.26838162010549,-0.572664937231957,1,0.0333333333333333,"speaker3_45"
"9182","speaker3",45,"LHL",5.23798752707722,-0.603059030260224,2,0.0666666666666667,"speaker3_45"
"9183","speaker3",45,"LHL",5.20556857166926,-0.635477985668181,3,0.1,"speaker3_45"
"9184","speaker3",45,"LHL",5.16865880973019,-0.672387747607255,4,0.133333333333333,"speaker3_45"
"9185","speaker3",45,"LHL",5.12823423556253,-0.712812321774908,5,0.166666666666667,"speaker3_45"
"9186","speaker3",45,"LHL",5.05348195886687,-0.787564598470577,6,0.2,"speaker3_45"
"9187","speaker3",45,"LHL",4.97332047208356,-0.86772608525388,7,0.233333333333333,"speaker3_45"
"9188","speaker3",45,"LHL",4.94022591124582,-0.900820646091622,8,0.266666666666667,"speaker3_45"
"9189","speaker3",45,"LHL",4.92773421653718,-0.91331234080026,9,0.3,"speaker3_45"
"9190","speaker3",45,"LHL",4.92211584191582,-0.918930715421618,10,0.333333333333333,"speaker3_45"
"9191","speaker3",45,"LHL",4.92840341350332,-0.912643143834124,11,0.366666666666667,"speaker3_45"
"9192","speaker3",45,"LHL",4.96939531520589,-0.87165124213155,12,0.4,"speaker3_45"
"9193","speaker3",45,"LHL",5.0215949278348,-0.819451629502643,13,0.433333333333333,"speaker3_45"
"9194","speaker3",45,"LHL",5.07291475689639,-0.768131800441054,14,0.466666666666667,"speaker3_45"
"9195","speaker3",45,"LHL",5.13045608230851,-0.710590475028936,15,0.5,"speaker3_45"
"9196","speaker3",45,"LHL",5.15495469817426,-0.686091859163187,16,0.533333333333333,"speaker3_45"
"9197","speaker3",45,"LHL",5.2006263328797,-0.640420224457738,17,0.566666666666667,"speaker3_45"
"9198","speaker3",45,"LHL",5.28263280909295,-0.558413748244497,18,0.6,"speaker3_45"
"9199","speaker3",45,"LHL",5.39052008516888,-0.450526472168564,19,0.633333333333333,"speaker3_45"
"9200","speaker3",45,"LHL",5.46611714558384,-0.374929411753608,20,0.666666666666667,"speaker3_45"
"9201","speaker3",45,"LHL",5.44599838741053,-0.395048169926917,21,0.7,"speaker3_45"
"9202","speaker3",45,"LHL",5.40651511114354,-0.434531446193908,22,0.733333333333333,"speaker3_45"
"9203","speaker3",45,"LHL",5.41516004359493,-0.425886513742508,23,0.766666666666667,"speaker3_45"
"9204","speaker3",45,"LHL",5.45862568337747,-0.382420873959973,24,0.8,"speaker3_45"
"9205","speaker3",45,"LHL",5.50943547673388,-0.331611080603568,25,0.833333333333333,"speaker3_45"
"9206","speaker3",45,"LHL",5.56766929198672,-0.27337726535072,26,0.866666666666667,"speaker3_45"
"9207","speaker3",45,"LHL",5.60289755161384,-0.238149005723606,27,0.9,"speaker3_45"
"9208","speaker3",45,"LHL",5.6019862397421,-0.239060317595341,28,0.933333333333333,"speaker3_45"
"9209","speaker3",45,"LHL",5.53541944386427,-0.305627113473175,29,0.966666666666667,"speaker3_45"
"9210","speaker3",45,"LHL",5.46438020567431,-0.376666351663129,30,1,"speaker3_45"
"9211","speaker3",46,"HLH",5.17238432496767,-0.668662232369777,1,0.0333333333333333,"speaker3_46"
"9212","speaker3",46,"HLH",4.9516758069962,-0.889370750341244,2,0.0666666666666667,"speaker3_46"
"9213","speaker3",46,"HLH",4.84999546251904,-0.991051094818399,3,0.1,"speaker3_46"
"9214","speaker3",46,"HLH",5.03294507710166,-0.808101480235787,4,0.133333333333333,"speaker3_46"
"9215","speaker3",46,"HLH",5.33866545831377,-0.502381099023674,5,0.166666666666667,"speaker3_46"
"9216","speaker3",46,"HLH",5.43437244036113,-0.406674116976318,6,0.2,"speaker3_46"
"9217","speaker3",46,"HLH",5.35374543690775,-0.487301120429692,7,0.233333333333333,"speaker3_46"
"9218","speaker3",46,"HLH",5.44355678797078,-0.397489769366661,8,0.266666666666667,"speaker3_46"
"9219","speaker3",46,"HLH",5.74137357054692,-0.0996729867905257,9,0.3,"speaker3_46"
"9220","speaker3",46,"HLH",6.19614775054133,0.355101193203891,10,0.333333333333333,"speaker3_46"
"9221","speaker3",46,"HLH",6.51979779866552,0.678751241328081,11,0.366666666666667,"speaker3_46"
"9222","speaker3",46,"HLH",6.70302764609091,0.861981088753466,12,0.4,"speaker3_46"
"9223","speaker3",46,"HLH",6.73244037764574,0.891393820308295,13,0.433333333333333,"speaker3_46"
"9224","speaker3",46,"HLH",6.53338100952475,0.692334452187302,14,0.466666666666667,"speaker3_46"
"9225","speaker3",46,"HLH",6.31313661591867,0.472090058581231,15,0.5,"speaker3_46"
"9226","speaker3",46,"HLH",6.0316618867461,0.190615329408661,16,0.533333333333333,"speaker3_46"
"9227","speaker3",46,"HLH",5.64118072204092,-0.199865835296521,17,0.566666666666667,"speaker3_46"
"9228","speaker3",46,"HLH",5.30515068244174,-0.535895874895703,18,0.6,"speaker3_46"
"9229","speaker3",46,"HLH",5.16031755642052,-0.680729000916927,19,0.633333333333333,"speaker3_46"
"9230","speaker3",46,"HLH",5.09052226077167,-0.750524296565773,20,0.666666666666667,"speaker3_46"
"9231","speaker3",46,"HLH",5.01096524693308,-0.830081310404365,21,0.7,"speaker3_46"
